Title,Issue,Box,Year,Declared_Volume,GCD_Derived_Volume,GCD_Series,GCD_volume_count_for_title,Reconciliation
Captain Marvel,25,18,2021,10,14,Captain Marvel (2019-2023),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,26,18,2021,10,14,Captain Marvel (2019-2023),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,27,18,2021,10,14,Captain Marvel (2019-2023),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,28,18,2021,10,14,Captain Marvel (2019-2023),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,29,18,2021,10,14,Captain Marvel (2019-2023),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,30,18,2021,10,14,Captain Marvel (2019-2023),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,31,18,2021,10,14,Captain Marvel (2019-2023),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,32,18,2022,10,14,Captain Marvel (2019-2023),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,33,18,2022,10,14,Captain Marvel (2019-2023),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,34,18,2022,10,14,Captain Marvel (2019-2023),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,35,18,2022,10,14,Captain Marvel (2019-2023),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,36,18,2022,10,14,Captain Marvel (2019-2023),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,37,18,2022,10,14,Captain Marvel (2019-2023),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,38,18,2022,10,14,Captain Marvel (2019-2023),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,40,18,2022,10,14,Captain Marvel (2019-2023),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,41,18,2022,10,14,Captain Marvel (2019-2023),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,16,18,2019,10,14,Captain Marvel (2019-2023),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,1,18,2024,12,15,Captain Marvel (2023-2024),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,2,18,2024,12,15,Captain Marvel (2023-2024),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,4,18,2024,12,15,Captain Marvel (2023-2024),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,6,18,2024,12,15,Captain Marvel (2023-2024),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,7,18,2024,12,15,Captain Marvel (2023-2024),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,8,18,2024,12,15,Captain Marvel (2023-2024),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,9,18,2024,12,15,Captain Marvel (2023-2024),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,10,18,2024,12,15,Captain Marvel (2023-2024),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,49,18,2024,12,15,Captain Marvel (2023-2024),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Black Widow,2,18,2016,4,6,Black Widow (2016-2017),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
The Life of Captain Marvel,1,18,2018,1,3,The Life of Captain Marvel (2018-2019),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
The Life of Captain Marvel,2,18,2018,1,3,The Life of Captain Marvel (2018-2019),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
The Life of Captain Marvel,3,18,2018,1,3,The Life of Captain Marvel (2018-2019),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
The Life of Captain Marvel,4,18,2018,1,3,The Life of Captain Marvel (2018-2019),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
The Life of Captain Marvel,5,18,2018,1,3,The Life of Captain Marvel (2018-2019),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Fantastic Four Annual,33,4,2012,3,2,Fantastic Four Annual (2010-2012),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Nova,1,28,2013,5,6,Nova (2013-2015),9,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Nova,2,28,2013,5,6,Nova (2013-2015),9,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Nova,5,28,2013,5,6,Nova (2013-2015),9,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Nova,6,28,2013,5,6,Nova (2013-2015),9,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Nova,8,28,2013,5,6,Nova (2013-2015),9,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
World's Finest,1,46,2012,1,5,World's Finest (2012-2012),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
World's Finest,2,46,2012,1,5,World's Finest (2012-2012),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
World's Finest,3,46,2012,1,5,World's Finest (2012-2012),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
World's Finest,4,46,2012,1,5,World's Finest (2012-2012),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
World's Finest,5,46,2012,1,5,World's Finest (2012-2012),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
World's Finest,6,46,2012,1,5,World's Finest (2012-2012),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
World's Finest,7,46,2012,1,5,World's Finest (2012-2012),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
World's Finest,8,46,2012,1,5,World's Finest (2012-2012),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
World's Finest,9,46,2012,1,5,World's Finest (2012-2012),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Justice League of America,1,46,2013,3,5,Justice League of America (2013-2014),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Justice League of America,2,46,2013,3,5,Justice League of America (2013-2014),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Justice League of America,3,46,2013,3,5,Justice League of America (2013-2014),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Justice League of America,4,46,2013,3,5,Justice League of America (2013-2014),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Justice League of America,5,46,2013,3,5,Justice League of America (2013-2014),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Justice League of America,6,46,2013,3,5,Justice League of America (2013-2014),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Justice League of America,7,46,2013,3,5,Justice League of America (2013-2014),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Justice League of America,8,46,2013,3,5,Justice League of America (2013-2014),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Justice League of America,9,46,2013,3,5,Justice League of America (2013-2014),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Justice League of America,10,46,2013,3,5,Justice League of America (2013-2014),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Justice League of America,11,46,2013,3,5,Justice League of America (2013-2014),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Justice League of America,12,46,2013,3,5,Justice League of America (2013-2014),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Justice League of America,7.1,83,2013,3,5,Justice League of America (2013-2014),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Guardians of the Galaxy,0.1,17,2013,3,4,Guardians of the Galaxy (2013-2015),10,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Guardians of the Galaxy,1,17,2013,3,4,Guardians of the Galaxy (2013-2015),10,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Guardians of the Galaxy,2,17,2013,3,4,Guardians of the Galaxy (2013-2015),10,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Guardians of the Galaxy,3,17,2013,3,4,Guardians of the Galaxy (2013-2015),10,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Guardians of the Galaxy,4,17,2013,3,4,Guardians of the Galaxy (2013-2015),10,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Guardians of the Galaxy,5,17,2013,3,4,Guardians of the Galaxy (2013-2015),10,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Guardians of the Galaxy,6,17,2013,3,4,Guardians of the Galaxy (2013-2015),10,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Guardians of the Galaxy,7,17,2013,3,4,Guardians of the Galaxy (2013-2015),10,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Guardians of the Galaxy,8,17,2013,3,4,Guardians of the Galaxy (2013-2015),10,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Guardians of the Galaxy,9,17,2013,3,4,Guardians of the Galaxy (2013-2015),10,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Guardians of the Galaxy,10,17,2013,3,4,Guardians of the Galaxy (2013-2015),10,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Guardians of the Galaxy,11,17,2013,3,4,Guardians of the Galaxy (2013-2015),10,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Guardians of the Galaxy Annual,1,17,2015,3,2,Guardians of the Galaxy Annual (2015-2015),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Guardians of the Galaxy,2013,17,2013,3,4,Guardians of the Galaxy (2013-2015),10,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Guardians of the Galaxy,1,17,2017,3,6,Guardians of the Galaxy (2015-2018),10,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Guardians of the Galaxy,1,17,2019,5,8,Guardians of the Galaxy (2019-2020),10,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Guardians of the Galaxy,2,17,2019,5,8,Guardians of the Galaxy (2019-2020),10,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Guardians of the Galaxy,3,17,2019,5,8,Guardians of the Galaxy (2019-2020),10,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Guardians of the Galaxy,4,17,2019,5,8,Guardians of the Galaxy (2019-2020),10,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Guardians of the Galaxy,5,17,2019,5,8,Guardians of the Galaxy (2019-2020),10,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Guardians of the Galaxy,6,17,2019,5,8,Guardians of the Galaxy (2019-2020),10,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Guardians of the Galaxy,7,17,2019,5,8,Guardians of the Galaxy (2019-2020),10,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Guardians of the Galaxy,8,17,2019,5,8,Guardians of the Galaxy (2019-2020),10,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Guardians of the Galaxy,9,17,2019,5,8,Guardians of the Galaxy (2019-2020),10,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Guardians of the Galaxy,10,17,2019,5,8,Guardians of the Galaxy (2019-2020),10,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Guardians of the Galaxy,11,17,2019,5,8,Guardians of the Galaxy (2019-2020),10,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Guardians of the Galaxy,12,17,2019,5,8,Guardians of the Galaxy (2019-2020),10,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Guardians of the Galaxy Annual,1,17,2021,6,4,Guardians of the Galaxy Annual (2021-2021),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Guardians of the Galaxy,1,17,2023,7,10,Guardians of the Galaxy (2023-2024),10,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Guardians of the Galaxy,2,17,2023,7,10,Guardians of the Galaxy (2023-2024),10,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Guardians of the Galaxy,3,17,2023,7,10,Guardians of the Galaxy (2023-2024),10,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Guardians of the Galaxy,4,17,2023,7,10,Guardians of the Galaxy (2023-2024),10,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Guardians of the Galaxy,5,17,2023,7,10,Guardians of the Galaxy (2023-2024),10,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Guardians of the Galaxy,6,17,2023,7,10,Guardians of the Galaxy (2023-2024),10,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Guardians of the Galaxy,7,17,2023,7,10,Guardians of the Galaxy (2023-2024),10,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Guardians of the Galaxy,8,17,2023,7,10,Guardians of the Galaxy (2023-2024),10,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Guardians of the Galaxy,9,17,2023,7,10,Guardians of the Galaxy (2023-2024),10,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Guardians of the Galaxy,10,17,2023,7,10,Guardians of the Galaxy (2023-2024),10,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,14,17,2015,8,11,Captain Marvel (2014-2015),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Nova,6,17,2016,6,8,Nova (2016-2016),9,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Nova,3,17,2013,5,6,Nova (2013-2015),9,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Cage!,1,21,2016,1,3,Cage! (2016-2017),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Cage!,2,21,2016,1,3,Cage! (2016-2017),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Cage!,3,21,2016,1,3,Cage! (2016-2017),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Cage!,4,21,2016,1,3,Cage! (2016-2017),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Heroes for Hire,1,21,2011,1,4,Heroes for Hire (2011-2011),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Heroes for Hire,4,21,2011,1,4,Heroes for Hire (2011-2011),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Heroes for Hire,5,21,2011,1,4,Heroes for Hire (2011-2011),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Heroes for Hire,6,21,2011,1,4,Heroes for Hire (2011-2011),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Heroes for Hire,7,21,2011,1,4,Heroes for Hire (2011-2011),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Heroes for Hire,8,21,2011,1,4,Heroes for Hire (2011-2011),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Blade,2,21,2023,4,6,Blade (2023-2024),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Blade,7,21,2023,4,6,Blade (2023-2024),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Blade,8,21,2023,4,6,Blade (2023-2024),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Blade,9,21,2023,4,6,Blade (2023-2024),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Marvel Team-Up,9,21,2005,1,4,Marvel Team-Up (2005-2006),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Elektra,1,8,2014,3,5,Elektra (2014-2015),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Elektra,2,8,2014,3,5,Elektra (2014-2015),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Elektra,3,8,2014,3,5,Elektra (2014-2015),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Elektra,4,8,2014,3,5,Elektra (2014-2015),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Elektra,5,8,2014,3,5,Elektra (2014-2015),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Elektra,6,8,2014,3,5,Elektra (2014-2015),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Elektra,7,8,2014,3,5,Elektra (2014-2015),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Elektra,8,8,2014,3,5,Elektra (2014-2015),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Elektra,9,8,2014,3,5,Elektra (2014-2015),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Elektra,10,8,2014,3,5,Elektra (2014-2015),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Elektra,11,8,2014,3,5,Elektra (2014-2015),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Elektra,12,8,2014,3,5,Elektra (2014-2015),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Elektra,13,8,2014,3,5,Elektra (2014-2015),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Elektra,14,8,2014,3,5,Elektra (2014-2015),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Elektra,15,8,2014,3,5,Elektra (2014-2015),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Elektra,16,8,2014,3,5,Elektra (2014-2015),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Elektra,17,8,2014,3,5,Elektra (2014-2015),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Elektra,18,8,2014,3,5,Elektra (2014-2015),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Elektra,19,8,2014,3,5,Elektra (2014-2015),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Elektra,20,8,2014,3,5,Elektra (2014-2015),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Elektra,21,8,2014,3,5,Elektra (2014-2015),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Elektra,22,8,2014,3,5,Elektra (2014-2015),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Elektra,23,8,2014,3,5,Elektra (2014-2015),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Elektra,24,8,2014,3,5,Elektra (2014-2015),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Elektra,25,8,2014,3,5,Elektra (2014-2015),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Elektra,26,8,2014,3,5,Elektra (2014-2015),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Elektra,27,8,2014,3,5,Elektra (2014-2015),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Elektra,28,8,2014,3,5,Elektra (2014-2015),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Elektra,29,8,2014,3,5,Elektra (2014-2015),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Elektra,30,8,2014,3,5,Elektra (2014-2015),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Elektra,31,8,2014,3,5,Elektra (2014-2015),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Elektra,32,8,2014,3,5,Elektra (2014-2015),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Elektra,33,8,2014,3,5,Elektra (2014-2015),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Elektra,34,8,2014,3,5,Elektra (2014-2015),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Elektra,35,8,2014,3,5,Elektra (2014-2015),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Black Widow,1,8,2014,6,5,Black Widow (2014-2015),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Black Widow,2,8,2014,6,5,Black Widow (2014-2015),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Black Widow,3,8,2014,6,5,Black Widow (2014-2015),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Black Widow,4,8,2014,6,5,Black Widow (2014-2015),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Black Widow,5,8,2014,6,5,Black Widow (2014-2015),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Black Widow,6,8,2014,6,5,Black Widow (2014-2015),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Black Widow,7,8,2014,6,5,Black Widow (2014-2015),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Black Widow,8,8,2014,6,5,Black Widow (2014-2015),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Black Widow,9,8,2014,6,5,Black Widow (2014-2015),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Black Widow,10,8,2014,6,5,Black Widow (2014-2015),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Black Widow,11,8,2014,6,5,Black Widow (2014-2015),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Black Widow,12,8,2014,6,5,Black Widow (2014-2015),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Black Widow,13,8,2014,6,5,Black Widow (2014-2015),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Black Widow,14,8,2014,6,5,Black Widow (2014-2015),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Black Widow,15,8,2014,6,5,Black Widow (2014-2015),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Black Widow,16,8,2014,6,5,Black Widow (2014-2015),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Black Widow,17,8,2014,6,5,Black Widow (2014-2015),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Black Widow,18,8,2014,6,5,Black Widow (2014-2015),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Black Widow,19,8,2014,6,5,Black Widow (2014-2015),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Black Widow,20,8,2014,6,5,Black Widow (2014-2015),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Black Widow,13,8,2015,6,5,Black Widow (2014-2015),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Black Widow,1,8,2016,7,6,Black Widow (2016-2017),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Black Widow,2,8,2016,7,6,Black Widow (2016-2017),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Black Widow,3,8,2016,7,6,Black Widow (2016-2017),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Black Widow,4,8,2016,7,6,Black Widow (2016-2017),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Black Widow,5,8,2016,7,6,Black Widow (2016-2017),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Black Widow,6,8,2016,7,6,Black Widow (2016-2017),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Black Widow,7,8,2016,7,6,Black Widow (2016-2017),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Black Widow,8,8,2016,7,6,Black Widow (2016-2017),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Black Widow,9,8,2016,7,6,Black Widow (2016-2017),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Black Widow,10,8,2016,7,6,Black Widow (2016-2017),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Black Widow,11,8,2016,7,6,Black Widow (2016-2017),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Black Widow,12,8,2016,7,6,Black Widow (2016-2017),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Blade,5,8,2006,1,5,Blade (2006-2007),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Blade,6,8,2006,1,5,Blade (2006-2007),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Doctor Strange,1,31,2019,6,7,Doctor Strange (2018-2019),10,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Doctor Strange,2,31,2019,6,7,Doctor Strange (2018-2019),10,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Doctor Strange,3,31,2019,6,7,Doctor Strange (2018-2019),10,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Doctor Strange,1,31,2023,7,8,Doctor Strange (2023-2024),10,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Doctor Strange,12,31,2024,7,8,Doctor Strange (2023-2024),10,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Doctor Strange,15,31,2024,7,8,Doctor Strange (2023-2024),10,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Doctor Strange,17,31,2024,7,8,Doctor Strange (2023-2024),10,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Journey into Mystery,1,39,2011,1,4,Journey into Mystery (2011-2013),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Superman,37,43,2017,3,9,Superman (2017-2019),13,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
